GO:0000981	6.95375497480649e-82
GO:0000978	3.78355323877453e-81
GO:0003700	1.1637548125994e-42
GO:0001228	1.02221246069351e-33
GO:1990837	9.28445805433088e-33
GO:0000976	1.17593799632084e-16
GO:0043565	3.00206136618204e-15
GO:0001227	1.83858793957226e-14
GO:0008134	3.81907541832399e-14
GO:0000977	1.01715540049144e-11
GO:0003682	1.10071490032435e-11
GO:0003677	4.90930443570591e-10
GO:0070888	2.44002796181423e-09
GO:0019899	4.56838586006705e-08
GO:0031490	4.58649449209669e-08
GO:0046983	6.51547801330387e-08
GO:0001085	7.23914519843498e-07
GO:0004879	2.49195219201731e-06
GO:0030331	3.62503903346496e-06
GO:0001102	2.43257915284635e-05
GO:0008270	0.000134794548873502
GO:0002039	0.000134794548873502
GO:0035257	0.000134794548873502
GO:0043425	0.000383240790758776
GO:0008013	0.0010220625687922
GO:0070742	0.00133737696033671
GO:0042826	0.0013433696969565
GO:0001046	0.00228098614144639
GO:0000987	0.002524650238083
GO:0001103	0.00288038793857202
GO:0016922	0.00435907844721455
GO:0046872	0.00442074487429912
GO:0003713	0.00442074487429912
GO:0006357	1.68230822611763e-69
GO:0045944	1.10809916920393e-44
GO:0000122	2.62350884908787e-30
GO:0045893	5.30311084209639e-25
GO:0045892	1.66627144802657e-13
GO:0006355	3.60177689905532e-08
GO:0035019	5.26476257241079e-08
GO:1902895	1.26082885118509e-06
GO:0045666	2.14876830668938e-06
GO:0048469	3.37544072785895e-06
GO:0006367	6.9849771214463e-06
GO:0019221	6.9849771214463e-06
GO:1902036	7.65066922572228e-06
GO:0045747	4.28261318076002e-05
GO:0045648	6.48811477317264e-05
GO:0030154	9.80156558682653e-05
GO:0050767	9.81174719833304e-05
GO:0006366	0.000136865537048018
GO:0060216	0.000152543024840865
GO:0035162	0.000387842922861722
GO:0030111	0.000828062440949049
GO:0042127	0.000961389692786667
GO:0071300	0.000961389692786667
GO:0070102	0.00103303374606335
GO:0007219	0.00111105733757551
GO:0032481	0.00170965053901122
GO:0032526	0.00173062708619643
GO:0006952	0.00178940806977329
GO:0045595	0.00347355448708847
GO:2001237	0.00347355448708847
GO:0001503	0.00347355448708847
GO:0033146	0.0036833445954007
GO:0048485	0.0036833445954007
GO:0043525	0.0036833445954007
GO:0007259	0.0036833445954007
GO:0071480	0.0036833445954007
GO:0045665	0.00409495103509187
GO:1902894	0.00465733858419042
GO:0042593	0.00477442521221903
GO:0032870	0.00592779420906468
GO:0060397	0.00592779420906468
GO:0048568	0.00600024524384981
GO:0042493	0.00608528385938724
GO:0001764	0.00608528385938724
GO:0045444	0.00621407907823388
GO:0008285	0.00621407907823388
GO:0001756	0.00637220915493332
GO:0043434	0.00637220915493332
GO:0048384	0.00654741771699639
GO:0043066	0.00654741771699639
GO:0030182	0.00654741771699639
GO:0043065	0.00658305601281762
GO:0051726	0.00674352814124141
GO:0007595	0.00675519942757873
GO:0045165	0.00675519942757873
GO:0006974	0.00678079401506565
GO:0009954	0.0073309424582965
GO:0030326	0.0073309424582965
GO:1904837	0.00881740269093603
GO:0010629	0.0090767988426577
GO:0000785	6.67424638460212e-58
GO:0005667	6.02933151598487e-24
GO:0000791	2.51671129248794e-06
GO:0090575	1.81858222942513e-05
GO:0032993	3.8445674785855e-05
GO:1990907	0.000201619871867022
