GO:0000981	2.44795115643599e-104
GO:0000978	2.39981495410559e-100
GO:0003700	1.25781435922985e-90
GO:0001228	3.67218843693108e-64
GO:1990837	7.32817137503155e-47
GO:0000976	4.07013360308464e-38
GO:0008134	1.9772432007806e-32
GO:0043565	7.84143218281439e-19
GO:0000977	1.0288077669737e-16
GO:0003677	4.74525808193702e-16
GO:0001227	1.613610757376e-13
GO:0003682	6.83900894004289e-13
GO:0004879	9.2181592140353e-12
GO:0000987	1.39445229945775e-11
GO:0070888	4.43630447723294e-10
GO:0031490	1.1607144645447e-08
GO:0046983	5.02622279044438e-08
GO:0043425	5.84405475845256e-08
GO:0000979	1.95124881470236e-07
GO:0001085	2.12013591520583e-07
GO:0035035	2.53689974211475e-07
GO:0008013	4.9407604005471e-07
GO:0042826	7.80494320583774e-07
GO:0001103	1.4159256683823e-06
GO:0008270	8.39768329082317e-06
GO:0001102	1.20975021859444e-05
GO:0046982	1.41146729245612e-05
GO:0001223	1.95358814966397e-05
GO:0070412	3.59999387764708e-05
GO:0070491	5.00628802276055e-05
GO:0035497	5.51448992162449e-05
GO:0033613	7.43693025682072e-05
GO:0019899	7.67555110132058e-05
GO:0071837	7.79688131847996e-05
GO:0070742	0.000159811444280298
GO:1990841	0.000401242101513423
GO:0042803	0.0004646887887966
GO:0003707	0.0004646887887966
GO:0035257	0.00184299259730364
GO:0019902	0.00278320137063025
GO:0003690	0.00389967586472181
GO:0046332	0.0090303737743188
GO:0006357	1.05554547527119e-73
GO:0045944	4.50916654733537e-68
GO:0000122	5.94105470412975e-33
GO:0045893	4.89063047626058e-32
GO:1902895	2.25183254128946e-17
GO:0030154	3.44431653539993e-15
GO:0006355	3.05446877444479e-13
GO:0006367	3.19872390026325e-09
GO:0045892	4.56008471003343e-09
GO:0035019	9.56690137409851e-08
GO:0019221	1.30973849323182e-07
GO:0008285	1.76875582935961e-06
GO:0045648	4.78046498110248e-06
GO:0042127	4.78046498110248e-06
GO:0007517	6.82470310375925e-06
GO:0006366	7.35410715978914e-06
GO:1902036	1.90789719926214e-05
GO:0045595	3.64021858192387e-05
GO:1902894	5.5339843671329e-05
GO:0045666	5.64503631378608e-05
GO:0048469	5.64503631378608e-05
GO:0001816	7.33359264989805e-05
GO:0051091	9.18166419726636e-05
GO:0010628	9.18166419726636e-05
GO:0030111	9.18166419726636e-05
GO:0048384	9.18166419726636e-05
GO:0043434	9.60406968375672e-05
GO:0045165	0.000118110827593274
GO:0070102	0.000118110827593274
GO:0035914	0.000137560146021181
GO:0006952	0.000165531808214995
GO:0007507	0.000172451842299128
GO:0032526	0.000198110201608058
GO:0001649	0.000221018320360201
GO:0009755	0.000221018320360201
GO:0045540	0.000243116504059501
GO:0001701	0.000248908425880568
GO:0002376	0.000268118981913855
GO:0033173	0.000268118981913855
GO:0060218	0.000268118981913855
GO:0001503	0.000276035609234307
GO:0010718	0.000322689727576315
GO:0006959	0.000346603326909616
GO:0060216	0.00037798927845089
GO:0007259	0.00041361160939416
GO:0051149	0.00041361160939416
GO:0001764	0.000467936726770782
GO:0009653	0.000474997358373098
GO:0021983	0.000489426070985882
GO:0045444	0.000613450797749417
GO:0001756	0.000865453306565391
GO:0002062	0.000865453306565391
GO:0030220	0.000897891194193116
GO:0043011	0.000897891194193116
GO:0060333	0.000972935771526677
GO:0060337	0.000972935771526677
GO:0048589	0.00114472557660489
GO:0007179	0.00127730901555911
GO:0060395	0.00132193649813874
GO:0043401	0.00140749845609678
GO:0055088	0.00140749845609678
GO:0050728	0.0014571377966072
GO:0032753	0.00175876641671438
GO:0010629	0.00193361664241495
GO:0042593	0.00220326861954795
GO:0009612	0.00220326861954795
GO:0030218	0.00220326861954795
GO:1900740	0.00258455167764083
GO:0045599	0.00281744494210336
GO:0060070	0.00281744494210336
GO:0045600	0.00305364850649195
GO:0071300	0.00356637028756032
GO:0045669	0.00399585154931796
GO:0001657	0.0043084461317231
GO:0071277	0.00440110849469445
GO:0030509	0.00471080870391569
GO:0034097	0.00476121566202599
GO:0000083	0.00543494173314228
GO:0048701	0.00543494173314228
GO:0051591	0.00543494173314228
GO:0006977	0.00574417753814543
GO:0016525	0.00574417753814543
GO:0043065	0.00648707008817947
GO:0007219	0.00673498029656861
GO:0030182	0.00673498029656861
GO:0043536	0.00791276265070308
GO:0043967	0.00791276265070308
GO:0045597	0.00791276265070308
GO:0050680	0.00791276265070308
GO:0007565	0.00866200985532254
GO:0042472	0.00866200985532254
GO:1904837	0.00866200985532254
GO:0000785	1.52904690239783e-84
GO:0005667	5.34105144794988e-29
GO:0090575	1.13170330773005e-16
GO:0032993	2.2938207390395e-09
GO:0000791	9.97286303609057e-07
GO:1990907	1.35412786378536e-05
GO:0043231	0.00869072487609159
